taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	namePublishedInID	scientificName	acceptedNameUsage	parentNameUsage	namePublishedIn	namePublishedInYear	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	scientificNameAuthorship	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	modified	bibliographicCitation	references	license	rightsHolder	datasetName	institutionCode	datasetID
urn:lsid:marinespecies.org:taxname:1	urn:lsid:marinespecies.org:taxname:1	urn:lsid:marinespecies.org:taxname:1			Biota	Biota	Biota															accepted		2004-12-21	WoRMS (2023). Biota. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1					
urn:lsid:marinespecies.org:taxname:2	urn:lsid:marinespecies.org:taxname:2	urn:lsid:marinespecies.org:taxname:2	urn:lsid:marinespecies.org:taxname:1		Animalia	Animalia	Biota			Animalia									Kingdom			accepted		2004-12-21	WoRMS (2023). Animalia. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=2	https://www.marinespecies.org/aphia.php?p=taxdetails&id=2					
urn:lsid:marinespecies.org:taxname:3	urn:lsid:marinespecies.org:taxname:3	urn:lsid:marinespecies.org:taxname:3	urn:lsid:marinespecies.org:taxname:1		Plantae	Plantae	Biota			Plantae									Kingdom	Haeckel, 1866		accepted		2011-07-29	WoRMS (2023). Plantae. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=3	https://www.marinespecies.org/aphia.php?p=taxdetails&id=3					
urn:lsid:marinespecies.org:taxname:4	urn:lsid:marinespecies.org:taxname:4	urn:lsid:marinespecies.org:taxname:4	urn:lsid:marinespecies.org:taxname:1		Fungi	Fungi	Biota			Fungi									Kingdom			accepted		2004-12-21	WoRMS (2023). Fungi. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=4	https://www.marinespecies.org/aphia.php?p=taxdetails&id=4					
urn:lsid:marinespecies.org:taxname:5	urn:lsid:marinespecies.org:taxname:5	urn:lsid:marinespecies.org:taxname:5	urn:lsid:marinespecies.org:taxname:1		Protozoa	Protozoa	Biota			Protozoa									Kingdom	Owen, 1858		accepted		2011-07-29	WoRMS (2023). Protozoa. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=5	https://www.marinespecies.org/aphia.php?p=taxdetails&id=5					
urn:lsid:marinespecies.org:taxname:6	urn:lsid:marinespecies.org:taxname:6	urn:lsid:marinespecies.org:taxname:6	urn:lsid:marinespecies.org:taxname:1		Bacteria	Bacteria	Biota			Bacteria									Kingdom			accepted		2010-01-19	WoRMS (2023). Bacteria. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=6	https://www.marinespecies.org/aphia.php?p=taxdetails&id=6					
urn:lsid:marinespecies.org:taxname:7	urn:lsid:marinespecies.org:taxname:7	urn:lsid:marinespecies.org:taxname:7	urn:lsid:marinespecies.org:taxname:1		Chromista	Chromista	Biota			Chromista									Kingdom			accepted		2008-10-22	WoRMS (2023). Chromista. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=7	https://www.marinespecies.org/aphia.php?p=taxdetails&id=7					
urn:lsid:marinespecies.org:taxname:8	urn:lsid:marinespecies.org:taxname:8	urn:lsid:marinespecies.org:taxname:8	urn:lsid:marinespecies.org:taxname:1		Archaea	Archaea	Biota			Archaea									Kingdom	Woese, Kandler & Wheelis, 1990		accepted		2009-09-24	WoRMS (2023). Archaea. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=8	https://www.marinespecies.org/aphia.php?p=taxdetails&id=8					
urn:lsid:marinespecies.org:taxname:9	urn:lsid:marinespecies.org:taxname:9		urn:lsid:marinespecies.org:taxname:5		Sarcomastigophora		Protozoa			Protozoa	Sarcomastigophora								Phylum			unaccepted		2004-12-21	Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Sarcomastigophora. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=9	https://www.marinespecies.org/aphia.php?p=taxdetails&id=9					
urn:lsid:marinespecies.org:taxname:10	urn:lsid:marinespecies.org:taxname:10	urn:lsid:marinespecies.org:taxname:10	urn:lsid:marinespecies.org:taxname:1		Viruses	Viruses	Biota			Viruses									Kingdom			accepted		2015-10-30	WoRMS (2023). Viruses. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=10	https://www.marinespecies.org/aphia.php?p=taxdetails&id=10					
urn:lsid:marinespecies.org:taxname:11	urn:lsid:marinespecies.org:taxname:11	urn:lsid:marinespecies.org:taxname:11	urn:lsid:marinespecies.org:taxname:536209		Ciliophora	Ciliophora	Alveolata			Chromista	Ciliophora								Phylum		ICN	accepted		2011-10-17	WoRMS (2023). Ciliophora. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=11	https://www.marinespecies.org/aphia.php?p=taxdetails&id=11					
urn:lsid:marinespecies.org:taxname:13	urn:lsid:marinespecies.org:taxname:13	urn:lsid:marinespecies.org:taxname:450030	urn:lsid:marinespecies.org:taxname:9		Mastigophora	Myzozoa	Sarcomastigophora			Protozoa	Sarcomastigophora								Subphylum			unaccepted		2011-02-28	Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Mastigophora. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=13	https://www.marinespecies.org/aphia.php?p=taxdetails&id=13					
urn:lsid:marinespecies.org:taxname:24	urn:lsid:marinespecies.org:taxname:24		urn:lsid:marinespecies.org:taxname:13		Zoomastigophora		Mastigophora			Protozoa	Sarcomastigophora	Zoomastigophora							Class			unaccepted		2004-12-21	Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Zoomastigophora. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=24	https://www.marinespecies.org/aphia.php?p=taxdetails&id=24					
urn:lsid:marinespecies.org:taxname:25	urn:lsid:marinespecies.org:taxname:25	urn:lsid:marinespecies.org:taxname:25	urn:lsid:marinespecies.org:taxname:24		Choanoflagellida	Choanoflagellida	Zoomastigophora			Protozoa	Sarcomastigophora	Zoomastigophora	Choanoflagellida						Order	Kent, 1880		accepted		2013-11-26	Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Choanoflagellida. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=25	https://www.marinespecies.org/aphia.php?p=taxdetails&id=25					
urn:lsid:marinespecies.org:taxname:26	urn:lsid:marinespecies.org:taxname:26	urn:lsid:marinespecies.org:taxname:562565	urn:lsid:marinespecies.org:taxname:146221		Kinetoplastida	Kinetoplastea	Discomitochondria			Protozoa	Discomitochondria	Kinetoplastida							Class			unaccepted		2011-02-28	Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Kinetoplastida. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=26	https://www.marinespecies.org/aphia.php?p=taxdetails&id=26					
urn:lsid:marinespecies.org:taxname:51	urn:lsid:marinespecies.org:taxname:51	urn:lsid:marinespecies.org:taxname:51	urn:lsid:marinespecies.org:taxname:2		Mollusca	Mollusca	Animalia			Animalia	Mollusca								Phylum		ICZN	accepted		2020-01-29	WoRMS (2023). Mollusca. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=51	https://www.marinespecies.org/aphia.php?p=taxdetails&id=51					
urn:lsid:marinespecies.org:taxname:55	urn:lsid:marinespecies.org:taxname:55	urn:lsid:marinespecies.org:taxname:55	urn:lsid:marinespecies.org:taxname:51		Polyplacophora	Polyplacophora	Mollusca			Animalia	Mollusca	Polyplacophora							Class	Gray, 1821	ICZN	accepted		2009-01-30	MolluscaBase eds. (2023). MolluscaBase. Polyplacophora. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=55	https://www.marinespecies.org/aphia.php?p=taxdetails&id=55					
urn:lsid:marinespecies.org:taxname:57	urn:lsid:marinespecies.org:taxname:57	urn:lsid:marinespecies.org:taxname:57	urn:lsid:marinespecies.org:taxname:55		Neoloricata	Neoloricata	Polyplacophora	Bergenhayn J. R. M. (1955). Die fossilen schwedischen Loricaten nebst einer vorlafigen Revision der ganzen Klasse Loricata. <i>Kungliga Fysiografiska Sallskapets Handlingar, Lund N.F. 66(8)</i>:  1-44  pl. 1-2	1955	Animalia	Mollusca	Polyplacophora							Subclass	Bergenhayn, 1955	ICZN	accepted		2009-01-30	MolluscaBase eds. (2023). MolluscaBase. Neoloricata. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=57	https://www.marinespecies.org/aphia.php?p=taxdetails&id=57					
urn:lsid:marinespecies.org:taxname:58	urn:lsid:marinespecies.org:taxname:58	urn:lsid:marinespecies.org:taxname:58	urn:lsid:marinespecies.org:taxname:57		Lepidopleurida	Lepidopleurida	Neoloricata			Animalia	Mollusca	Polyplacophora	Lepidopleurida						Order	Thiele, 1909	ICZN	accepted		2009-03-17	MolluscaBase eds. (2023). MolluscaBase. Lepidopleurida. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=58	https://www.marinespecies.org/aphia.php?p=taxdetails&id=58					
urn:lsid:marinespecies.org:taxname:59	urn:lsid:marinespecies.org:taxname:59	urn:lsid:marinespecies.org:taxname:59	urn:lsid:marinespecies.org:taxname:385383		Leptochitonidae	Leptochitonidae	Lepidopleurina			Animalia	Mollusca	Polyplacophora	Lepidopleurida	Leptochitonidae					Family	Dall, 1889	ICZN	accepted		2009-03-17	MolluscaBase eds. (2023). MolluscaBase. Leptochitonidae Dall, 1889. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=59	https://www.marinespecies.org/aphia.php?p=taxdetails&id=59					
urn:lsid:marinespecies.org:taxname:63	urn:lsid:marinespecies.org:taxname:63	urn:lsid:marinespecies.org:taxname:382004	urn:lsid:marinespecies.org:taxname:382003		Ischnochitonina	Chitonina	Chitonida			Animalia	Mollusca	Polyplacophora	Chitonida						Suborder	Bergenhayn, 1930	ICZN	unaccepted		2010-07-12	MolluscaBase eds. (2023). MolluscaBase. Ischnochitonina. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=63	https://www.marinespecies.org/aphia.php?p=taxdetails&id=63					
urn:lsid:marinespecies.org:taxname:64	urn:lsid:marinespecies.org:taxname:64	urn:lsid:marinespecies.org:taxname:64	urn:lsid:marinespecies.org:taxname:385404		Chitonidae	Chitonidae	Chitonoidea			Animalia	Mollusca	Polyplacophora	Chitonida	Chitonidae					Family	Rafinesque, 1815	ICZN	accepted		2009-03-19	MolluscaBase eds. (2023). MolluscaBase. Chitonidae Rafinesque, 1815. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=64	https://www.marinespecies.org/aphia.php?p=taxdetails&id=64					
urn:lsid:marinespecies.org:taxname:69	urn:lsid:marinespecies.org:taxname:69	urn:lsid:marinespecies.org:taxname:69	urn:lsid:marinespecies.org:taxname:385404		Ischnochitonidae	Ischnochitonidae	Chitonoidea			Animalia	Mollusca	Polyplacophora	Chitonida	Ischnochitonidae					Family	Dall, 1889	ICZN	accepted		2009-03-19	MolluscaBase eds. (2023). MolluscaBase. Ischnochitonidae Dall, 1889. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=69	https://www.marinespecies.org/aphia.php?p=taxdetails&id=69					
urn:lsid:marinespecies.org:taxname:90	urn:lsid:marinespecies.org:taxname:90	urn:lsid:marinespecies.org:taxname:90	urn:lsid:marinespecies.org:taxname:382003		Acanthochitonina	Acanthochitonina	Chitonida			Animalia	Mollusca	Polyplacophora	Chitonida						Suborder	Bergenhayn, 1930	ICZN	accepted		2009-01-30	MolluscaBase eds. (2023). MolluscaBase. Acanthochitonina. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=90	https://www.marinespecies.org/aphia.php?p=taxdetails&id=90					
urn:lsid:marinespecies.org:taxname:91	urn:lsid:marinespecies.org:taxname:91	urn:lsid:marinespecies.org:taxname:91	urn:lsid:marinespecies.org:taxname:385402		Acanthochitonidae	Acanthochitonidae	Cryptoplacoidea			Animalia	Mollusca	Polyplacophora	Chitonida	Acanthochitonidae					Family	Pilsbry, 1893	ICZN	accepted		2009-03-19	MolluscaBase eds. (2023). MolluscaBase. Acanthochitonidae Pilsbry, 1893. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=91	https://www.marinespecies.org/aphia.php?p=taxdetails&id=91					
urn:lsid:marinespecies.org:taxname:101	urn:lsid:marinespecies.org:taxname:101	urn:lsid:marinespecies.org:taxname:101	urn:lsid:marinespecies.org:taxname:51		Gastropoda	Gastropoda	Mollusca	Cuvier, G. 1795. Second Mémoire sur l'organisation et les rapports des animaux à sang blanc, dans lequel on traite de la structure des Mollusques et de leur division en ordre, lu à la société d'Histoire Naturelle de Paris, le 11 prairial an troisième [30 May 1795]. Magazin Encyclopédique, ou Journal des Sciences, des Lettres et des Arts, 1795 [1. année] 2: 433-449.	1795	Animalia	Mollusca	Gastropoda							Class	Cuvier, 1795	ICZN	accepted		2009-03-17	WoRMS (2023). Gastropoda. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101					
urn:lsid:marinespecies.org:taxname:102	urn:lsid:marinespecies.org:taxname:102	urn:lsid:marinespecies.org:taxname:102	urn:lsid:marinespecies.org:taxname:101		Prosobranchia	Prosobranchia	Gastropoda			Animalia	Mollusca	Gastropoda							Subclass	Milne Edwards, 1848	ICZN	alternate representation	alternativum	2009-03-27	MolluscaBase eds. (2023). MolluscaBase. Prosobranchia. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=102	https://www.marinespecies.org/aphia.php?p=taxdetails&id=102					
urn:lsid:marinespecies.org:taxname:103	urn:lsid:marinespecies.org:taxname:103		urn:lsid:marinespecies.org:taxname:14712		Pulmonata		Heterobranchia			Animalia	Mollusca	Gastropoda							Infraclass		ICZN	unaccepted		2018-02-08	MolluscaBase eds. (2023). MolluscaBase. Pulmonata. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=103	https://www.marinespecies.org/aphia.php?p=taxdetails&id=103					
urn:lsid:marinespecies.org:taxname:104	urn:lsid:marinespecies.org:taxname:104	urn:lsid:marinespecies.org:taxname:104	urn:lsid:marinespecies.org:taxname:51		Scaphopoda	Scaphopoda	Mollusca	Bronn H. G. (1862). Die Klassen und Ordnungen der Weichthiere (Malacozoa). Kopflose Weichthiere (Malacozoa Acephala) Weichthiere. <i>Leipzig pp. 1306 + 118 pl</i>: 	1862	Animalia	Mollusca	Scaphopoda							Class	Bronn, 1862	ICZN	accepted		2021-10-16	MolluscaBase eds. (2023). MolluscaBase. Scaphopoda. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=104	https://www.marinespecies.org/aphia.php?p=taxdetails&id=104					
urn:lsid:marinespecies.org:taxname:105	urn:lsid:marinespecies.org:taxname:105	urn:lsid:marinespecies.org:taxname:105	urn:lsid:marinespecies.org:taxname:51	https://doi.org/10.5962/bhl.title.542	Bivalvia	Bivalvia	Mollusca	Linnaeus, C. (1758). Systema Naturae per regna tria naturae, secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. <em>Editio decima, reformata [10th revised edition], vol. 1: 824 pp. Laurentius Salvius: Holmiae.</em> 	1758	Animalia	Mollusca	Bivalvia							Class	Linnaeus, 1758	ICZN	accepted		2019-08-08	WoRMS (2023). Bivalvia. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105					
urn:lsid:marinespecies.org:taxname:106	urn:lsid:marinespecies.org:taxname:106	urn:lsid:marinespecies.org:taxname:106	urn:lsid:marinespecies.org:taxname:105		Protobranchia	Protobranchia	Bivalvia	Pelseneer, P. (1889). Sur la classification phylogenetique de pelecypods. <em>Bulletin Scientifique de la France et de la Belgique.</em> 20(sér. 3, no. 2):(1–4):27–52.	1889	Animalia	Mollusca	Bivalvia							Subclass	Pelseneer, 1889	ICZN	accepted		2019-09-23	MolluscaBase eds. (2023). MolluscaBase. Protobranchia. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=106	https://www.marinespecies.org/aphia.php?p=taxdetails&id=106					
urn:lsid:marinespecies.org:taxname:110	urn:lsid:marinespecies.org:taxname:110	urn:lsid:marinespecies.org:taxname:110	urn:lsid:marinespecies.org:taxname:102		Archaeogastropoda	Archaeogastropoda	Prosobranchia	Thiele, J. 1925. Prosobranchia. Pp. 40-94 in: Kükenthal, W. & Krumbach, T. (eds.), Handbuch der Zoologie 5 (1, 1), Walter de Gruyter & Co., Berlin.	1925	Animalia	Mollusca	Gastropoda	Archaeogastropoda						Order	Thiele, 1925	ICZN	alternate representation	alternativum	2009-03-27	MolluscaBase eds. (2023). MolluscaBase. Archaeogastropoda. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=110	https://www.marinespecies.org/aphia.php?p=taxdetails&id=110					
urn:lsid:marinespecies.org:taxname:111	urn:lsid:marinespecies.org:taxname:111	urn:lsid:marinespecies.org:taxname:111	urn:lsid:marinespecies.org:taxname:156486		Fissurellidae	Fissurellidae	Fissurelloidea	Fleming, J. (1822). The philosophy of zoology: or a general view of the structure, functions and classification of animals. <em>Edinburgh Vol.</em> 2: 1-618.	1822	Animalia	Mollusca	Gastropoda	Lepetellida	Fissurellidae					Family	J. Fleming, 1822	ICZN	accepted		2010-10-03	MolluscaBase eds. (2023). MolluscaBase. Fissurellidae J. Fleming, 1822. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=111	https://www.marinespecies.org/aphia.php?p=taxdetails&id=111					
urn:lsid:marinespecies.org:taxname:113	urn:lsid:marinespecies.org:taxname:113	urn:lsid:marinespecies.org:taxname:113	urn:lsid:marinespecies.org:taxname:156481	https://doi.org/10.5962/bhl.title.106607	Patellidae	Patellidae	Patelloidea	Rafinesque, C. S. (1815). Analyse de la nature ou Tableau de l'univers et des corps organisés. <em>[Book].</em> 1-224, (self-published) Palermo.	1815	Animalia	Mollusca	Gastropoda		Patellidae					Family	Rafinesque, 1815	ICZN	accepted		2019-05-20	WoRMS (2023). Patellidae Rafinesque, 1815. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=113	https://www.marinespecies.org/aphia.php?p=taxdetails&id=113					
urn:lsid:marinespecies.org:taxname:114	urn:lsid:marinespecies.org:taxname:114	urn:lsid:marinespecies.org:taxname:114	urn:lsid:marinespecies.org:taxname:391063		Acmaeidae	Acmaeidae	Lottioidea	Forbes E. (1850). On the genera of British Patellacea. <em>Report of the 19th meeting of the British Association for the Advancement of Science [Birmingham, 1849]. Notices and Abstracts of Communication.</em> 75-76.	1850	Animalia	Mollusca	Gastropoda		Acmaeidae					Family	Forbes, 1850	ICZN	accepted		2019-05-27	MolluscaBase eds. (2023). MolluscaBase. Acmaeidae Forbes, 1850. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=114	https://www.marinespecies.org/aphia.php?p=taxdetails&id=114					
urn:lsid:marinespecies.org:taxname:115	urn:lsid:marinespecies.org:taxname:115	urn:lsid:marinespecies.org:taxname:558146	urn:lsid:marinespecies.org:taxname:503		Skeneinae	Skeneidae	Turbinidae			Animalia	Mollusca	Gastropoda	Trochida	Turbinidae					Subfamily	W. Clark, 1851	ICZN	unaccepted		2019-04-22	MolluscaBase eds. (2023). MolluscaBase. Skeneinae W. Clark, 1851. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=115	https://www.marinespecies.org/aphia.php?p=taxdetails&id=115					
urn:lsid:marinespecies.org:taxname:117	urn:lsid:marinespecies.org:taxname:117	urn:lsid:marinespecies.org:taxname:117	urn:lsid:marinespecies.org:taxname:102		Mesogastropoda	Mesogastropoda	Prosobranchia	Thiele, J. 1925. Prosobranchia. Pp. 40-94 in: Kükenthal, W. & Krumbach, T. (eds.), Handbuch der Zoologie 5 (1, 1), Walter de Gruyter & Co., Berlin.	1925	Animalia	Mollusca	Gastropoda	Mesogastropoda						Order	Thiele, 1925	ICZN	alternate representation	alternativum	2009-03-27	MolluscaBase eds. (2023). MolluscaBase. Mesogastropoda. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=117	https://www.marinespecies.org/aphia.php?p=taxdetails&id=117					
urn:lsid:marinespecies.org:taxname:119	urn:lsid:marinespecies.org:taxname:119	urn:lsid:marinespecies.org:taxname:119	urn:lsid:marinespecies.org:taxname:14766		Littorinidae	Littorinidae	Littorinoidea			Animalia	Mollusca	Gastropoda	Littorinimorpha	Littorinidae					Family	Children, 1834	ICZN	accepted		2018-02-07	MolluscaBase eds. (2023). MolluscaBase. Littorinidae Children, 1834. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=119	https://www.marinespecies.org/aphia.php?p=taxdetails&id=119					
urn:lsid:marinespecies.org:taxname:120	urn:lsid:marinespecies.org:taxname:120	urn:lsid:marinespecies.org:taxname:120	urn:lsid:marinespecies.org:taxname:722756		Hydrobiidae	Hydrobiidae	Truncatelloidea	Stimpson, W. (1865). Diagnoses of newly discovered genera of gasteropods, belonging to the sub-fam. Hydrobiinae of the family Rissoidae. <em>American Journal of Conchology.</em> 1(1): 52-54.	1865	Animalia	Mollusca	Gastropoda	Littorinimorpha	Hydrobiidae					Family	W. Stimpson, 1865	ICZN	accepted		2022-09-14	MolluscaBase eds. (2023). MolluscaBase. Hydrobiidae W. Stimpson, 1865. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=120	https://www.marinespecies.org/aphia.php?p=taxdetails&id=120					
urn:lsid:marinespecies.org:taxname:121	urn:lsid:marinespecies.org:taxname:121	urn:lsid:marinespecies.org:taxname:121	urn:lsid:marinespecies.org:taxname:722756		Assimineidae	Assimineidae	Truncatelloidea			Animalia	Mollusca	Gastropoda	Littorinimorpha	Assimineidae					Family	H. Adams & A. Adams, 1856	ICZN	accepted		2013-03-11	MolluscaBase eds. (2023). MolluscaBase. Assimineidae H. Adams & A. Adams, 1856. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=121	https://www.marinespecies.org/aphia.php?p=taxdetails&id=121					
urn:lsid:marinespecies.org:taxname:122	urn:lsid:marinespecies.org:taxname:122	urn:lsid:marinespecies.org:taxname:122	urn:lsid:marinespecies.org:taxname:722756		Iravadiidae	Iravadiidae	Truncatelloidea			Animalia	Mollusca	Gastropoda	Littorinimorpha	Iravadiidae					Family	Thiele, 1928	ICZN	accepted		2013-03-11	MolluscaBase eds. (2023). MolluscaBase. Iravadiidae Thiele, 1928. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=122	https://www.marinespecies.org/aphia.php?p=taxdetails&id=122					
urn:lsid:marinespecies.org:taxname:123	urn:lsid:marinespecies.org:taxname:123	urn:lsid:marinespecies.org:taxname:123	urn:lsid:marinespecies.org:taxname:14767		Rissoidae	Rissoidae	Rissooidea			Animalia	Mollusca	Gastropoda	Littorinimorpha	Rissoidae					Family	Gray, 1847	ICZN	accepted		2011-05-05	MolluscaBase eds. (2023). MolluscaBase. Rissoidae Gray, 1847. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=123	https://www.marinespecies.org/aphia.php?p=taxdetails&id=123					
urn:lsid:marinespecies.org:taxname:124	urn:lsid:marinespecies.org:taxname:124	urn:lsid:marinespecies.org:taxname:124	urn:lsid:marinespecies.org:taxname:722756		Tornidae	Tornidae	Truncatelloidea	Sacco, F. (1896). I molluschi dei terreni terziarii del Piemonte e della Liguria. Parte XXI. (Naricidae, Modulidae, Phasianellidae, Turbinidae, Delphinulidae, Cyclostrematidae, Tornidae). Carlo Clausen, Torino, 64 pp., 4 pl. 	1896	Animalia	Mollusca	Gastropoda	Littorinimorpha	Tornidae					Family	Sacco, 1896 (1884)	ICZN	accepted		2022-03-14	MolluscaBase eds. (2023). MolluscaBase. Tornidae Sacco, 1896 (1884). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=124	https://www.marinespecies.org/aphia.php?p=taxdetails&id=124					
urn:lsid:marinespecies.org:taxname:125	urn:lsid:marinespecies.org:taxname:125	urn:lsid:marinespecies.org:taxname:124	urn:lsid:marinespecies.org:taxname:722756	https://doi.org/10.5962/bhl.title.51528	Adeorbidae	Tornidae	Truncatelloidea	Monterosato, T. A. di. (1884). <i>Nomenclatura generica e specifica di alcune conchiglie mediterranee</i>. Virzi, printed for the author, Palermo, 152 pp. 	1884	Animalia	Mollusca	Gastropoda	Littorinimorpha	Adeorbidae					Family	Monterosato, 1884	ICZN	unaccepted		2013-03-11	MolluscaBase eds. (2023). MolluscaBase. Adeorbidae Monterosato, 1884. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=125	https://www.marinespecies.org/aphia.php?p=taxdetails&id=125					
urn:lsid:marinespecies.org:taxname:126	urn:lsid:marinespecies.org:taxname:126	urn:lsid:marinespecies.org:taxname:126	urn:lsid:marinespecies.org:taxname:722756		Caecidae	Caecidae	Truncatelloidea	Gray, J. E. (1850). [text]. In: Gray, M. E., <i>Figures of molluscous animals, selected from various authors</i>. Longman, Brown, Green and Longmans, London. Vol. 4, iv + 219 pp. (August) [Frontispiece (portrait of Mrs. Gray); pp. ii–iv (preface); 1–62 (explanation of plates 1–312 in Volumes 1–3); pp. 63–124 (systematic arrangement of figures); 127–219 (reprint of Gray 1847). 	1850	Animalia	Mollusca	Gastropoda	Littorinimorpha	Caecidae					Family	J. E. Gray, 1850	ICZN	accepted		2022-11-04	WoRMS (2023). Caecidae J. E. Gray, 1850. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126	https://www.marinespecies.org/aphia.php?p=taxdetails&id=126					
urn:lsid:marinespecies.org:taxname:127	urn:lsid:marinespecies.org:taxname:127	urn:lsid:marinespecies.org:taxname:127	urn:lsid:marinespecies.org:taxname:14769		Turritellidae	Turritellidae	Cerithioidea	Lovén, S. (1847). Malacozoologi. <em>Öfversigt af Kongliga Vetenskaps Akademiens Förhandlingar.</em> Volume  4, pp.175-199, pis. 2-6. (1847).	1847	Animalia	Mollusca	Gastropoda	[unassigned] Caenogastropoda	Turritellidae					Family	Lovén, 1847	ICZN	accepted		2010-01-11	MolluscaBase eds. (2023). MolluscaBase. Turritellidae Lovén, 1847. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127	https://www.marinespecies.org/aphia.php?p=taxdetails&id=127					
